hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.012
7,0.202
8,0.684
9,1.522
10,2.324
11,2.973
12,3.401
13,3.625
14,3.644
15,3.455
16,3.06
17,2.429
18,1.671
19,0.869
20,0.237
21,0.038
22,0.0
23,0.0
