hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.045
8,0.519
9,0.823
10,0.881
11,1.126
12,1.855
13,3.04
14,3.362
15,2.881
16,2.127
17,1.137
18,0.194
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
