hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.082
8,0.517
9,1.389
10,2.193
11,2.843
12,3.273
13,3.496
14,3.51
15,3.311
16,2.866
17,2.102
18,1.293
19,0.623
20,0.147
21,0.0
22,0.0
23,0.0
