hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.003
8,0.28
9,0.715
10,1.017
11,1.05
12,1.074
13,1.147
14,1.335
15,1.424
16,1.251
17,0.833
18,0.55
19,0.268
20,0.013
21,0.0
22,0.0
23,0.0
