hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.147
8,0.595
9,1.429
10,2.284
11,2.873
12,3.217
13,3.483
14,3.567
15,3.375
16,2.924
17,2.389
18,1.671
19,0.842
20,0.211
21,0.02
22,0.0
23,0.0
