hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.109
9,0.953
10,2.009
11,2.806
12,3.293
13,3.564
14,3.583
15,3.347
16,2.863
17,2.13
18,1.177
19,0.184
20,0.0
21,0.0
22,0.0
23,0.0
