hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.007
9,0.16
10,0.339
11,0.491
12,0.614
13,0.624
14,0.537
15,0.362
16,0.155
17,0.01
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
