hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.124
8,0.383
9,0.627
10,0.935
11,1.056
12,1.422
13,2.14
14,2.673
15,2.705
16,2.309
17,1.943
18,1.416
19,0.814
20,0.283
21,0.026
22,0.0
23,0.0
