hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.002
8,0.396
9,1.302
10,2.201
11,2.817
12,3.378
13,3.647
14,3.282
15,3.131
16,2.576
17,1.468
18,0.608
19,0.206
20,0.005
21,0.0
22,0.0
23,0.0
