hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.002
8,0.119
9,0.463
10,0.984
11,1.36
12,1.325
13,1.343
14,1.758
15,2.147
16,2.112
17,1.832
18,1.342
19,0.613
20,0.103
21,0.0
22,0.0
23,0.0
