hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.037
10,0.14
11,0.478
12,0.799
13,0.921
14,0.933
15,1.029
16,0.533
17,0.024
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
