hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.157
8,0.532
9,1.043
10,1.652
11,2.157
12,2.4
13,2.184
14,1.583
15,1.594
16,2.245
17,2.064
18,1.446
19,0.777
20,0.26
21,0.009
22,0.0
23,0.0
