hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.002
7,0.089
8,0.287
9,0.51
10,0.654
11,1.143
12,1.505
13,2.197
14,3.062
15,3.147
16,2.806
17,2.269
18,1.598
19,0.859
20,0.259
21,0.022
22,0.0
23,0.0
