hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.023
8,0.501
9,1.479
10,2.4
11,3.137
12,3.618
13,3.863
14,3.884
15,3.677
16,3.232
17,2.546
18,1.648
19,0.663
20,0.053
21,0.0
22,0.0
23,0.0
