hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.109
8,0.388
9,0.575
10,0.606
11,0.719
12,1.486
13,2.297
14,1.861
15,1.11
16,0.765
17,0.498
18,0.103
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
