hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.073
9,0.206
10,0.371
11,0.478
12,0.577
13,0.583
14,0.62
15,0.666
16,0.449
17,0.352
18,0.235
19,0.041
20,0.0
21,0.0
22,0.0
23,0.0
