hour,production
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.473
10,1.63
11,2.388
12,2.724
13,2.721
14,2.428
15,1.768
16,0.735
17,0.009
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
